"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28","should show status bar","Browser","Fri Mar 20 04:45:03 UTC 2026","passed","Fri Mar 20 04:45:03 UTC 2026","Theia app","theia-app.test.js","",""
"","189","should have menu bar items","Browser","Fri Mar 20 04:45:03 UTC 2026","passed","Fri Mar 20 04:45:04 UTC 2026","Theia app","theia-app.test.js","",""
"","1107","should be dirty after changing the file contents and clean after save","Electron","Fri Mar 20 04:45:19 UTC 2026","passed","Fri Mar 20 04:45:20 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7817","should show main content panel","Electron","Fri Mar 20 04:45:02 UTC 2026","passed","Fri Mar 20 04:45:10 UTC 2026","Theia app","theia-app.test.js","",""
"","128","should have menu bar items","Electron","Fri Mar 20 04:45:10 UTC 2026","passed","Fri Mar 20 04:45:10 UTC 2026","Theia app","theia-app.test.js","",""
"","5891","should show main content panel","Browser","Fri Mar 20 04:44:57 UTC 2026","passed","Fri Mar 20 04:45:03 UTC 2026","Theia app","theia-app.test.js","",""
"","29","should show status bar","Electron","Fri Mar 20 04:45:10 UTC 2026","passed","Fri Mar 20 04:45:10 UTC 2026","Theia app","theia-app.test.js","",""
"","950","should be dirty after changing the file contents and clean after save","Browser","Fri Mar 20 04:45:10 UTC 2026","passed","Fri Mar 20 04:45:11 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6699","should be visible and active after opening ""sample.txt""","Browser","Fri Mar 20 04:45:04 UTC 2026","passed","Fri Mar 20 04:45:10 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8492","should be visible and active after opening ""sample.txt""","Electron","Fri Mar 20 04:45:10 UTC 2026","passed","Fri Mar 20 04:45:19 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
