"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","should show status bar","Browser","Sun Jul 12 05:14:29 UTC 2026","passed","Sun Jul 12 05:14:29 UTC 2026","Theia app","theia-app.test.js","",""
"","705","should be dirty after changing the file contents and clean after save","Electron","Sun Jul 12 05:14:36 UTC 2026","passed","Sun Jul 12 05:14:37 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","90","should have menu bar items","Electron","Sun Jul 12 05:14:28 UTC 2026","passed","Sun Jul 12 05:14:28 UTC 2026","Theia app","theia-app.test.js","",""
"","5979","should show main content panel","Electron","Sun Jul 12 05:14:22 UTC 2026","passed","Sun Jul 12 05:14:28 UTC 2026","Theia app","theia-app.test.js","",""
"","5744","should show main content panel","Browser","Sun Jul 12 05:14:23 UTC 2026","passed","Sun Jul 12 05:14:29 UTC 2026","Theia app","theia-app.test.js","",""
"","183","should have menu bar items","Browser","Sun Jul 12 05:14:29 UTC 2026","passed","Sun Jul 12 05:14:29 UTC 2026","Theia app","theia-app.test.js","",""
"","20","should show status bar","Electron","Sun Jul 12 05:14:28 UTC 2026","passed","Sun Jul 12 05:14:28 UTC 2026","Theia app","theia-app.test.js","",""
"","7618","should be visible and active after opening ""sample.txt""","Browser","Sun Jul 12 05:14:29 UTC 2026","passed","Sun Jul 12 05:14:37 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","803","should be dirty after changing the file contents and clean after save","Browser","Sun Jul 12 05:14:37 UTC 2026","passed","Sun Jul 12 05:14:38 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7808","should be visible and active after opening ""sample.txt""","Electron","Sun Jul 12 05:14:28 UTC 2026","passed","Sun Jul 12 05:14:36 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
