"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 09 04:23:29 GMT 2023","Sat Sep 09 04:23:29 GMT 2023","33","","","Theia app","","","should show status bar",""
"passed","Sat Sep 09 04:23:23 GMT 2023","Sat Sep 09 04:23:29 GMT 2023","5591","","","Theia app","","","should show main content panel",""
"passed","Sat Sep 09 04:23:29 GMT 2023","Sat Sep 09 04:23:29 GMT 2023","66","","","Theia app","","","should have menu bar items",""
"passed","Sat Sep 09 04:23:29 GMT 2023","Sat Sep 09 04:23:44 GMT 2023","14675","","","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Sep 09 04:23:44 GMT 2023","Sat Sep 09 04:23:45 GMT 2023","1170","","","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
