"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7685","should be visible and active after opening ""sample.txt""","Browser","2026-08-08","passed","2026-08-08","Theia Text Editor","theia-text-editor.test.js","",""
"","36","should show status bar","Browser","2026-08-08","passed","2026-08-08","Theia app","theia-app.test.js","",""
"","123","should have menu bar items","Electron","2026-08-08","passed","2026-08-08","Theia app","theia-app.test.js","",""
"","5394","should show main content panel","Browser","2026-08-08","passed","2026-08-08","Theia app","theia-app.test.js","",""
"","199","should have menu bar items","Browser","2026-08-08","passed","2026-08-08","Theia app","theia-app.test.js","",""
"","1073","should be dirty after changing the file contents and clean after save","Electron","2026-08-08","passed","2026-08-08","Theia Text Editor","theia-text-editor.test.js","",""
"","8539","should show main content panel","Electron","2026-08-08","passed","2026-08-08","Theia app","theia-app.test.js","",""
"","29","should show status bar","Electron","2026-08-08","passed","2026-08-08","Theia app","theia-app.test.js","",""
"","785","should be dirty after changing the file contents and clean after save","Browser","2026-08-08","passed","2026-08-08","Theia Text Editor","theia-text-editor.test.js","",""
"","8479","should be visible and active after opening ""sample.txt""","Electron","2026-08-08","passed","2026-08-08","Theia Text Editor","theia-text-editor.test.js","",""
