"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8336","should be visible and active after opening ""sample.txt""","Electron","Sat Mar 21 04:43:19 UTC 2026","passed","Sat Mar 21 04:43:27 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","193","should have menu bar items","Browser","Sat Mar 21 04:43:21 UTC 2026","passed","Sat Mar 21 04:43:22 UTC 2026","Theia app","theia-app.test.js","",""
"","33","should show status bar","Browser","Sat Mar 21 04:43:21 UTC 2026","passed","Sat Mar 21 04:43:21 UTC 2026","Theia app","theia-app.test.js","",""
"","1098","should be dirty after changing the file contents and clean after save","Electron","Sat Mar 21 04:43:27 UTC 2026","passed","Sat Mar 21 04:43:28 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7330","should show main content panel","Electron","Sat Mar 21 04:43:11 UTC 2026","passed","Sat Mar 21 04:43:19 UTC 2026","Theia app","theia-app.test.js","",""
"","23","should show status bar","Electron","Sat Mar 21 04:43:19 UTC 2026","passed","Sat Mar 21 04:43:19 UTC 2026","Theia app","theia-app.test.js","",""
"","129","should have menu bar items","Electron","Sat Mar 21 04:43:19 UTC 2026","passed","Sat Mar 21 04:43:19 UTC 2026","Theia app","theia-app.test.js","",""
"","5967","should show main content panel","Browser","Sat Mar 21 04:43:15 UTC 2026","passed","Sat Mar 21 04:43:21 UTC 2026","Theia app","theia-app.test.js","",""
"","7097","should be visible and active after opening ""sample.txt""","Browser","Sat Mar 21 04:43:22 UTC 2026","passed","Sat Mar 21 04:43:29 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","897","should be dirty after changing the file contents and clean after save","Browser","Sat Mar 21 04:43:29 UTC 2026","passed","Sat Mar 21 04:43:30 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
