"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 25 08:05:44 GMT 2024","Thu Jul 25 08:05:44 GMT 2024","228","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Jul 25 08:05:25 GMT 2024","Thu Jul 25 08:05:39 GMT 2024","13907","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Jul 25 08:05:44 GMT 2024","Thu Jul 25 08:05:44 GMT 2024","26","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Jul 25 08:05:20 GMT 2024","Thu Jul 25 08:05:25 GMT 2024","5105","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Jul 25 08:05:25 GMT 2024","Thu Jul 25 08:05:25 GMT 2024","20","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Jul 25 08:05:39 GMT 2024","Thu Jul 25 08:05:40 GMT 2024","950","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Jul 25 08:05:44 GMT 2024","Thu Jul 25 08:05:56 GMT 2024","12448","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Jul 25 08:05:37 GMT 2024","Thu Jul 25 08:05:44 GMT 2024","6555","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Jul 25 08:05:25 GMT 2024","Thu Jul 25 08:05:25 GMT 2024","99","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Jul 25 08:05:56 GMT 2024","Thu Jul 25 08:05:57 GMT 2024","985","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
