"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 25 08:06:07 GMT 2024","Thu Jul 25 08:06:08 GMT 2024","1057","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Jul 25 08:05:54 GMT 2024","Thu Jul 25 08:05:54 GMT 2024","20","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Jul 25 08:05:49 GMT 2024","Thu Jul 25 08:05:57 GMT 2024","7305","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Jul 25 08:05:57 GMT 2024","Thu Jul 25 08:06:11 GMT 2024","14256","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Jul 25 08:06:11 GMT 2024","Thu Jul 25 08:06:12 GMT 2024","957","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Jul 25 08:05:57 GMT 2024","Thu Jul 25 08:05:57 GMT 2024","174","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Jul 25 08:05:55 GMT 2024","Thu Jul 25 08:06:07 GMT 2024","12741","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Jul 25 08:05:57 GMT 2024","Thu Jul 25 08:05:57 GMT 2024","22","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Jul 25 08:05:54 GMT 2024","Thu Jul 25 08:05:55 GMT 2024","206","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Jul 25 08:05:50 GMT 2024","Thu Jul 25 08:05:54 GMT 2024","3920","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
