"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 09 04:09:04 GMT 2024","Tue Apr 09 04:09:09 GMT 2024","5363","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Apr 09 04:09:05 GMT 2024","Tue Apr 09 04:09:05 GMT 2024","171","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Apr 09 04:09:09 GMT 2024","Tue Apr 09 04:09:22 GMT 2024","12935","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Apr 09 04:09:09 GMT 2024","Tue Apr 09 04:09:09 GMT 2024","22","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Apr 09 04:09:05 GMT 2024","Tue Apr 09 04:09:20 GMT 2024","14467","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Apr 09 04:09:20 GMT 2024","Tue Apr 09 04:09:21 GMT 2024","1069","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Apr 09 04:09:05 GMT 2024","Tue Apr 09 04:09:05 GMT 2024","28","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Apr 09 04:09:09 GMT 2024","Tue Apr 09 04:09:09 GMT 2024","232","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Apr 09 04:09:22 GMT 2024","Tue Apr 09 04:09:23 GMT 2024","1030","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Apr 09 04:09:00 GMT 2024","Tue Apr 09 04:09:05 GMT 2024","5041","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
