"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 01 04:08:26 GMT 2024","Mon Jul 01 04:08:26 GMT 2024","90","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Jul 01 04:08:35 GMT 2024","Mon Jul 01 04:08:47 GMT 2024","12310","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Jul 01 04:08:35 GMT 2024","Mon Jul 01 04:08:35 GMT 2024","22","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Jul 01 04:08:21 GMT 2024","Mon Jul 01 04:08:26 GMT 2024","5017","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Jul 01 04:08:35 GMT 2024","Mon Jul 01 04:08:35 GMT 2024","213","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Jul 01 04:08:26 GMT 2024","Mon Jul 01 04:08:40 GMT 2024","13699","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Jul 01 04:08:40 GMT 2024","Mon Jul 01 04:08:40 GMT 2024","907","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Jul 01 04:08:47 GMT 2024","Mon Jul 01 04:08:48 GMT 2024","1071","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Jul 01 04:08:26 GMT 2024","Mon Jul 01 04:08:26 GMT 2024","22","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Jul 01 04:08:31 GMT 2024","Mon Jul 01 04:08:35 GMT 2024","3819","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
