"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7885","should show main content panel","Electron","2026-09-12","passed","2026-09-12","Theia app","theia-app.test.js","",""
"","166","should have menu bar items","Browser","2026-09-12","passed","2026-09-12","Theia app","theia-app.test.js","",""
"","878","should be dirty after changing the file contents and clean after save","Electron","2026-09-12","passed","2026-09-12","Theia Text Editor","theia-text-editor.test.js","",""
"","98","should have menu bar items","Electron","2026-09-12","passed","2026-09-12","Theia app","theia-app.test.js","",""
"","837","should be dirty after changing the file contents and clean after save","Browser","2026-09-12","passed","2026-09-12","Theia Text Editor","theia-text-editor.test.js","",""
"","7850","should be visible and active after opening ""sample.txt""","Browser","2026-09-12","passed","2026-09-12","Theia Text Editor","theia-text-editor.test.js","",""
"","8507","should be visible and active after opening ""sample.txt""","Electron","2026-09-12","passed","2026-09-12","Theia Text Editor","theia-text-editor.test.js","",""
"","21","should show status bar","Electron","2026-09-12","passed","2026-09-12","Theia app","theia-app.test.js","",""
"","26","should show status bar","Browser","2026-09-12","passed","2026-09-12","Theia app","theia-app.test.js","",""
"","6425","should show main content panel","Browser","2026-09-12","passed","2026-09-12","Theia app","theia-app.test.js","",""
