"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 07 04:10:50 GMT 2024","Sat Sep 07 04:10:50 GMT 2024","22","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Sep 07 04:10:53 GMT 2024","Sat Sep 07 04:10:54 GMT 2024","201","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Sep 07 04:11:06 GMT 2024","Sat Sep 07 04:11:07 GMT 2024","1186","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Sep 07 04:10:50 GMT 2024","Sat Sep 07 04:11:04 GMT 2024","14254","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Sep 07 04:10:54 GMT 2024","Sat Sep 07 04:11:06 GMT 2024","12203","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Sep 07 04:10:50 GMT 2024","Sat Sep 07 04:10:50 GMT 2024","105","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Sep 07 04:10:53 GMT 2024","Sat Sep 07 04:10:53 GMT 2024","19","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Sep 07 04:10:44 GMT 2024","Sat Sep 07 04:10:50 GMT 2024","6381","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Sep 07 04:11:04 GMT 2024","Sat Sep 07 04:11:05 GMT 2024","898","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Sep 07 04:10:50 GMT 2024","Sat Sep 07 04:10:53 GMT 2024","3770","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
