"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","48","should show status bar","Electron","2026-08-04","passed","2026-08-04","Theia app","theia-app.test.js","",""
"","9319","should be visible and active after opening ""sample.txt""","Electron","2026-08-04","passed","2026-08-04","Theia Text Editor","theia-text-editor.test.js","",""
"","129","should have menu bar items","Browser","2026-08-04","passed","2026-08-04","Theia app","theia-app.test.js","",""
"","8901","should show main content panel","Electron","2026-08-04","passed","2026-08-04","Theia app","theia-app.test.js","",""
"","137","should have menu bar items","Electron","2026-08-04","passed","2026-08-04","Theia app","theia-app.test.js","",""
"","26","should show status bar","Browser","2026-08-04","passed","2026-08-04","Theia app","theia-app.test.js","",""
"","6456","should be visible and active after opening ""sample.txt""","Browser","2026-08-04","passed","2026-08-04","Theia Text Editor","theia-text-editor.test.js","",""
"","706","should be dirty after changing the file contents and clean after save","Browser","2026-08-04","passed","2026-08-04","Theia Text Editor","theia-text-editor.test.js","",""
"","904","should be dirty after changing the file contents and clean after save","Electron","2026-08-04","passed","2026-08-04","Theia Text Editor","theia-text-editor.test.js","",""
"","4422","should show main content panel","Browser","2026-08-04","passed","2026-08-04","Theia app","theia-app.test.js","",""
