"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 11 04:25:04 GMT 2023","Mon Sep 11 04:25:21 GMT 2023","17006","","","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Sep 11 04:24:56 GMT 2023","Mon Sep 11 04:25:04 GMT 2023","7246","","","Theia app","","","should show main content panel",""
"passed","Mon Sep 11 04:25:21 GMT 2023","Mon Sep 11 04:25:22 GMT 2023","1235","","","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Sep 11 04:25:04 GMT 2023","Mon Sep 11 04:25:04 GMT 2023","35","","","Theia app","","","should show status bar",""
"passed","Mon Sep 11 04:25:04 GMT 2023","Mon Sep 11 04:25:04 GMT 2023","116","","","Theia app","","","should have menu bar items",""
