"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","should show status bar","Electron","Thu May 14 05:29:04 UTC 2026","passed","Thu May 14 05:29:04 UTC 2026","Theia app","theia-app.test.js","",""
"","21","should show status bar","Browser","Thu May 14 05:28:53 UTC 2026","passed","Thu May 14 05:28:53 UTC 2026","Theia app","theia-app.test.js","",""
"","8280","should show main content panel","Electron","Thu May 14 05:28:55 UTC 2026","passed","Thu May 14 05:29:04 UTC 2026","Theia app","theia-app.test.js","",""
"","880","should be dirty after changing the file contents and clean after save","Electron","Thu May 14 05:29:13 UTC 2026","passed","Thu May 14 05:29:14 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","951","should be dirty after changing the file contents and clean after save","Browser","Thu May 14 05:29:01 UTC 2026","passed","Thu May 14 05:29:02 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","9007","should be visible and active after opening ""sample.txt""","Electron","Thu May 14 05:29:04 UTC 2026","passed","Thu May 14 05:29:13 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","133","should have menu bar items","Electron","Thu May 14 05:29:04 UTC 2026","passed","Thu May 14 05:29:04 UTC 2026","Theia app","theia-app.test.js","",""
"","189","should have menu bar items","Browser","Thu May 14 05:28:53 UTC 2026","passed","Thu May 14 05:28:54 UTC 2026","Theia app","theia-app.test.js","",""
"","7247","should be visible and active after opening ""sample.txt""","Browser","Thu May 14 05:28:54 UTC 2026","passed","Thu May 14 05:29:01 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","4842","should show main content panel","Browser","Thu May 14 05:28:49 UTC 2026","passed","Thu May 14 05:28:53 UTC 2026","Theia app","theia-app.test.js","",""
