"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7186","should be visible and active after opening ""sample.txt""","Browser","Mon May 04 05:22:31 UTC 2026","passed","Mon May 04 05:22:38 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","42","should show status bar","Electron","Mon May 04 05:22:27 UTC 2026","passed","Mon May 04 05:22:27 UTC 2026","Theia app","theia-app.test.js","",""
"","85","should have menu bar items","Electron","Mon May 04 05:22:27 UTC 2026","passed","Mon May 04 05:22:27 UTC 2026","Theia app","theia-app.test.js","",""
"","201","should have menu bar items","Browser","Mon May 04 05:22:30 UTC 2026","passed","Mon May 04 05:22:31 UTC 2026","Theia app","theia-app.test.js","",""
"","7484","should be visible and active after opening ""sample.txt""","Electron","Mon May 04 05:22:27 UTC 2026","passed","Mon May 04 05:22:35 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7666","should show main content panel","Electron","Mon May 04 05:22:20 UTC 2026","passed","Mon May 04 05:22:27 UTC 2026","Theia app","theia-app.test.js","",""
"","796","should be dirty after changing the file contents and clean after save","Electron","Mon May 04 05:22:35 UTC 2026","passed","Mon May 04 05:22:36 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","27","should show status bar","Browser","Mon May 04 05:22:30 UTC 2026","passed","Mon May 04 05:22:30 UTC 2026","Theia app","theia-app.test.js","",""
"","848","should be dirty after changing the file contents and clean after save","Browser","Mon May 04 05:22:38 UTC 2026","passed","Mon May 04 05:22:39 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6130","should show main content panel","Browser","Mon May 04 05:22:24 UTC 2026","passed","Mon May 04 05:22:30 UTC 2026","Theia app","theia-app.test.js","",""
