"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 04 04:24:36 GMT 2023","Mon Sep 04 04:24:37 GMT 2023","1058","","","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Sep 04 04:24:21 GMT 2023","Mon Sep 04 04:24:21 GMT 2023","29","","","Theia app","","","should show status bar",""
"passed","Mon Sep 04 04:24:21 GMT 2023","Mon Sep 04 04:24:21 GMT 2023","56","","","Theia app","","","should have menu bar items",""
"passed","Mon Sep 04 04:24:21 GMT 2023","Mon Sep 04 04:24:36 GMT 2023","14865","","","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Sep 04 04:24:14 GMT 2023","Mon Sep 04 04:24:21 GMT 2023","7388","","","Theia app","","","should show main content panel",""
