"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32","should show status bar","Browser","Tue Mar 24 04:48:56 UTC 2026","passed","Tue Mar 24 04:48:56 UTC 2026","Theia app","theia-app.test.js","",""
"","5560","should show main content panel","Browser","Tue Mar 24 04:48:51 UTC 2026","passed","Tue Mar 24 04:48:56 UTC 2026","Theia app","theia-app.test.js","",""
"","6907","should be visible and active after opening ""sample.txt""","Browser","Tue Mar 24 04:48:57 UTC 2026","passed","Tue Mar 24 04:49:03 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","125","should have menu bar items","Electron","Tue Mar 24 04:48:53 UTC 2026","passed","Tue Mar 24 04:48:53 UTC 2026","Theia app","theia-app.test.js","",""
"","995","should be dirty after changing the file contents and clean after save","Electron","Tue Mar 24 04:49:01 UTC 2026","passed","Tue Mar 24 04:49:02 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","856","should be dirty after changing the file contents and clean after save","Browser","Tue Mar 24 04:49:03 UTC 2026","passed","Tue Mar 24 04:49:04 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","195","should have menu bar items","Browser","Tue Mar 24 04:48:56 UTC 2026","passed","Tue Mar 24 04:48:57 UTC 2026","Theia app","theia-app.test.js","",""
"","7171","should show main content panel","Electron","Tue Mar 24 04:48:46 UTC 2026","passed","Tue Mar 24 04:48:53 UTC 2026","Theia app","theia-app.test.js","",""
"","8024","should be visible and active after opening ""sample.txt""","Electron","Tue Mar 24 04:48:53 UTC 2026","passed","Tue Mar 24 04:49:01 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","24","should show status bar","Electron","Tue Mar 24 04:48:53 UTC 2026","passed","Tue Mar 24 04:48:53 UTC 2026","Theia app","theia-app.test.js","",""
