"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 27 04:11:06 GMT 2024","Fri Dec 27 04:11:06 GMT 2024","96","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Dec 27 04:11:25 GMT 2024","Fri Dec 27 04:11:26 GMT 2024","934","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Dec 27 04:11:10 GMT 2024","Fri Dec 27 04:11:24 GMT 2024","13919","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Dec 27 04:11:10 GMT 2024","Fri Dec 27 04:11:10 GMT 2024","295","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Dec 27 04:11:01 GMT 2024","Fri Dec 27 04:11:06 GMT 2024","5103","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Dec 27 04:11:04 GMT 2024","Fri Dec 27 04:11:10 GMT 2024","5837","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Dec 27 04:11:10 GMT 2024","Fri Dec 27 04:11:10 GMT 2024","31","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Dec 27 04:11:06 GMT 2024","Fri Dec 27 04:11:06 GMT 2024","27","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Dec 27 04:11:24 GMT 2024","Fri Dec 27 04:11:25 GMT 2024","1186","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Dec 27 04:11:06 GMT 2024","Fri Dec 27 04:11:25 GMT 2024","18514","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
