"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 20 04:11:35 GMT 2024","Fri Dec 20 04:11:36 GMT 2024","996","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Dec 20 04:11:08 GMT 2024","Fri Dec 20 04:11:08 GMT 2024","95","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Dec 20 04:11:22 GMT 2024","Fri Dec 20 04:11:22 GMT 2024","282","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Fri Dec 20 04:11:17 GMT 2024","Fri Dec 20 04:11:22 GMT 2024","5268","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Dec 20 04:11:22 GMT 2024","Fri Dec 20 04:11:35 GMT 2024","13134","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Dec 20 04:11:08 GMT 2024","Fri Dec 20 04:11:08 GMT 2024","20","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Dec 20 04:11:03 GMT 2024","Fri Dec 20 04:11:08 GMT 2024","5033","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Fri Dec 20 04:11:26 GMT 2024","Fri Dec 20 04:11:27 GMT 2024","943","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Fri Dec 20 04:11:22 GMT 2024","Fri Dec 20 04:11:22 GMT 2024","26","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Fri Dec 20 04:11:08 GMT 2024","Fri Dec 20 04:11:26 GMT 2024","18267","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
