"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 18 04:12:03 GMT 2024","Wed Sep 18 04:12:17 GMT 2024","13350","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed Sep 18 04:11:59 GMT 2024","Wed Sep 18 04:12:13 GMT 2024","13915","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed Sep 18 04:11:58 GMT 2024","Wed Sep 18 04:11:59 GMT 2024","18","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed Sep 18 04:12:03 GMT 2024","Wed Sep 18 04:12:03 GMT 2024","24","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed Sep 18 04:12:03 GMT 2024","Wed Sep 18 04:12:03 GMT 2024","223","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed Sep 18 04:11:54 GMT 2024","Wed Sep 18 04:11:58 GMT 2024","4941","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Wed Sep 18 04:12:17 GMT 2024","Wed Sep 18 04:12:18 GMT 2024","1014","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Sep 18 04:12:13 GMT 2024","Wed Sep 18 04:12:13 GMT 2024","888","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Sep 18 04:11:58 GMT 2024","Wed Sep 18 04:12:03 GMT 2024","5287","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Wed Sep 18 04:11:59 GMT 2024","Wed Sep 18 04:11:59 GMT 2024","76","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
