"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 04:11:52 GMT 2024","Sun Oct 06 04:11:52 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Oct 06 04:11:55 GMT 2024","Sun Oct 06 04:12:08 GMT 2024","12897","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Oct 06 04:11:54 GMT 2024","Sun Oct 06 04:11:54 GMT 2024","20","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Oct 06 04:11:52 GMT 2024","Sun Oct 06 04:12:08 GMT 2024","15295","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Oct 06 04:11:45 GMT 2024","Sun Oct 06 04:11:52 GMT 2024","6908","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Oct 06 04:11:54 GMT 2024","Sun Oct 06 04:11:55 GMT 2024","224","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Oct 06 04:11:52 GMT 2024","Sun Oct 06 04:11:52 GMT 2024","100","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Oct 06 04:12:08 GMT 2024","Sun Oct 06 04:12:09 GMT 2024","1033","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Oct 06 04:12:08 GMT 2024","Sun Oct 06 04:12:09 GMT 2024","1169","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Oct 06 04:11:50 GMT 2024","Sun Oct 06 04:11:54 GMT 2024","4213","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
