"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 22 04:08:00 GMT 2024","Wed May 22 04:08:05 GMT 2024","4237","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Wed May 22 04:08:45 GMT 2024","Wed May 22 04:08:46 GMT 2024","1006","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed May 22 04:08:05 GMT 2024","Wed May 22 04:08:05 GMT 2024","206","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed May 22 04:08:05 GMT 2024","Wed May 22 04:08:05 GMT 2024","16","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed May 22 04:08:31 GMT 2024","Wed May 22 04:08:45 GMT 2024","14381","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed May 22 04:08:26 GMT 2024","Wed May 22 04:08:31 GMT 2024","5191","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Wed May 22 04:08:31 GMT 2024","Wed May 22 04:08:31 GMT 2024","22","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed May 22 04:08:17 GMT 2024","Wed May 22 04:08:18 GMT 2024","1072","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed May 22 04:08:05 GMT 2024","Wed May 22 04:08:17 GMT 2024","12240","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed May 22 04:08:31 GMT 2024","Wed May 22 04:08:31 GMT 2024","89","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
