"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","should show status bar","Electron","Wed Mar 18 04:52:13 UTC 2026","passed","Wed Mar 18 04:52:13 UTC 2026","Theia app","theia-app.test.js","",""
"","847","should be dirty after changing the file contents and clean after save","Browser","Wed Mar 18 04:52:18 UTC 2026","passed","Wed Mar 18 04:52:18 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","33","should show status bar","Browser","Wed Mar 18 04:52:11 UTC 2026","passed","Wed Mar 18 04:52:11 UTC 2026","Theia app","theia-app.test.js","",""
"","202","should have menu bar items","Browser","Wed Mar 18 04:52:11 UTC 2026","passed","Wed Mar 18 04:52:11 UTC 2026","Theia app","theia-app.test.js","",""
"","6889","should be visible and active after opening ""sample.txt""","Browser","Wed Mar 18 04:52:11 UTC 2026","passed","Wed Mar 18 04:52:18 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","124","should have menu bar items","Electron","Wed Mar 18 04:52:13 UTC 2026","passed","Wed Mar 18 04:52:13 UTC 2026","Theia app","theia-app.test.js","",""
"","1029","should be dirty after changing the file contents and clean after save","Electron","Wed Mar 18 04:52:21 UTC 2026","passed","Wed Mar 18 04:52:22 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8381","should be visible and active after opening ""sample.txt""","Electron","Wed Mar 18 04:52:13 UTC 2026","passed","Wed Mar 18 04:52:21 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6186","should show main content panel","Browser","Wed Mar 18 04:52:04 UTC 2026","passed","Wed Mar 18 04:52:11 UTC 2026","Theia app","theia-app.test.js","",""
"","9276","should show main content panel","Electron","Wed Mar 18 04:52:03 UTC 2026","passed","Wed Mar 18 04:52:13 UTC 2026","Theia app","theia-app.test.js","",""
