"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","58","should show status bar","Electron","Thu Mar 05 13:29:07 UTC 2026","passed","Thu Mar 05 13:29:07 UTC 2026","Theia app","theia-app.test.js","",""
"","1009","should be dirty after changing the file contents and clean after save","Electron","Thu Mar 05 13:29:15 UTC 2026","passed","Thu Mar 05 13:29:16 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","122","should have menu bar items","Electron","Thu Mar 05 13:29:07 UTC 2026","passed","Thu Mar 05 13:29:07 UTC 2026","Theia app","theia-app.test.js","",""
"","176","should have menu bar items","Browser","Thu Mar 05 13:29:18 UTC 2026","passed","Thu Mar 05 13:29:18 UTC 2026","Theia app","theia-app.test.js","",""
"","8252","should be visible and active after opening ""sample.txt""","Electron","Thu Mar 05 13:29:07 UTC 2026","passed","Thu Mar 05 13:29:15 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","5077","should show main content panel","Browser","Thu Mar 05 13:29:13 UTC 2026","passed","Thu Mar 05 13:29:18 UTC 2026","Theia app","theia-app.test.js","",""
"","7039","should be visible and active after opening ""sample.txt""","Browser","Thu Mar 05 13:29:18 UTC 2026","passed","Thu Mar 05 13:29:25 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","966","should be dirty after changing the file contents and clean after save","Browser","Thu Mar 05 13:29:25 UTC 2026","passed","Thu Mar 05 13:29:26 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8585","should show main content panel","Electron","Thu Mar 05 13:28:58 UTC 2026","passed","Thu Mar 05 13:29:07 UTC 2026","Theia app","theia-app.test.js","",""
"","27","should show status bar","Browser","Thu Mar 05 13:29:18 UTC 2026","passed","Thu Mar 05 13:29:18 UTC 2026","Theia app","theia-app.test.js","",""
