"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 01 04:14:00 GMT 2024","Sun Dec 01 04:14:04 GMT 2024","4380","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Dec 01 04:14:08 GMT 2024","Sun Dec 01 04:14:08 GMT 2024","28","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Dec 01 04:14:01 GMT 2024","Sun Dec 01 04:14:08 GMT 2024","7070","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Dec 01 04:14:08 GMT 2024","Sun Dec 01 04:14:08 GMT 2024","126","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Dec 01 04:14:18 GMT 2024","Sun Dec 01 04:14:19 GMT 2024","1002","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Dec 01 04:14:08 GMT 2024","Sun Dec 01 04:14:22 GMT 2024","14190","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Dec 01 04:14:04 GMT 2024","Sun Dec 01 04:14:18 GMT 2024","13555","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Dec 01 04:14:04 GMT 2024","Sun Dec 01 04:14:04 GMT 2024","20","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Dec 01 04:14:22 GMT 2024","Sun Dec 01 04:14:23 GMT 2024","934","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Dec 01 04:14:04 GMT 2024","Sun Dec 01 04:14:04 GMT 2024","236","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
