"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 21 04:24:55 GMT 2023","Fri Jul 21 04:25:03 GMT 2023","8286","","","Theia App","","","should be fast in opening, changing and saving a text file",""
"passed","Fri Jul 21 04:24:55 GMT 2023","Fri Jul 21 04:24:55 GMT 2023","35","","","Theia app","","","should show status bar",""
"passed","Fri Jul 21 04:24:49 GMT 2023","Fri Jul 21 04:24:55 GMT 2023","5872","","","Theia app","","","should show main content panel",""
"passed","Fri Jul 21 04:24:55 GMT 2023","Fri Jul 21 04:24:55 GMT 2023","82","","","Theia app","","","should have menu bar items",""
"passed","Fri Jul 21 04:25:03 GMT 2023","Fri Jul 21 04:25:18 GMT 2023","14574","","","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Fri Jul 21 04:25:18 GMT 2023","Fri Jul 21 04:25:19 GMT 2023","958","","","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
