"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6924","should show main content panel","Browser","Sun Jul 19 05:13:23 UTC 2026","passed","Sun Jul 19 05:13:30 UTC 2026","Theia app","theia-app.test.js","",""
"","126","should have menu bar items","Electron","Sun Jul 19 05:13:40 UTC 2026","passed","Sun Jul 19 05:13:41 UTC 2026","Theia app","theia-app.test.js","",""
"","46","should show status bar","Browser","Sun Jul 19 05:13:30 UTC 2026","passed","Sun Jul 19 05:13:30 UTC 2026","Theia app","theia-app.test.js","",""
"","8932","should show main content panel","Electron","Sun Jul 19 05:13:31 UTC 2026","passed","Sun Jul 19 05:13:40 UTC 2026","Theia app","theia-app.test.js","",""
"","1007","should be dirty after changing the file contents and clean after save","Electron","Sun Jul 19 05:13:50 UTC 2026","passed","Sun Jul 19 05:13:51 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","9236","should be visible and active after opening ""sample.txt""","Electron","Sun Jul 19 05:13:41 UTC 2026","passed","Sun Jul 19 05:13:50 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7435","should be visible and active after opening ""sample.txt""","Browser","Sun Jul 19 05:13:31 UTC 2026","passed","Sun Jul 19 05:13:38 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","176","should have menu bar items","Browser","Sun Jul 19 05:13:30 UTC 2026","passed","Sun Jul 19 05:13:31 UTC 2026","Theia app","theia-app.test.js","",""
"","970","should be dirty after changing the file contents and clean after save","Browser","Sun Jul 19 05:13:38 UTC 2026","passed","Sun Jul 19 05:13:39 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","29","should show status bar","Electron","Sun Jul 19 05:13:40 UTC 2026","passed","Sun Jul 19 05:13:40 UTC 2026","Theia app","theia-app.test.js","",""
