"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","should show status bar","Electron","Wed Apr 08 05:01:50 UTC 2026","passed","Wed Apr 08 05:01:50 UTC 2026","Theia app","theia-app.test.js","",""
"","28","should show status bar","Browser","Wed Apr 08 05:01:56 UTC 2026","passed","Wed Apr 08 05:01:56 UTC 2026","Theia app","theia-app.test.js","",""
"","7230","should be visible and active after opening ""sample.txt""","Browser","Wed Apr 08 05:01:57 UTC 2026","passed","Wed Apr 08 05:02:04 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","122","should have menu bar items","Electron","Wed Apr 08 05:01:50 UTC 2026","passed","Wed Apr 08 05:01:50 UTC 2026","Theia app","theia-app.test.js","",""
"","974","should be dirty after changing the file contents and clean after save","Electron","Wed Apr 08 05:01:59 UTC 2026","passed","Wed Apr 08 05:02:00 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","176","should have menu bar items","Browser","Wed Apr 08 05:01:56 UTC 2026","passed","Wed Apr 08 05:01:57 UTC 2026","Theia app","theia-app.test.js","",""
"","6087","should show main content panel","Browser","Wed Apr 08 05:01:50 UTC 2026","passed","Wed Apr 08 05:01:56 UTC 2026","Theia app","theia-app.test.js","",""
"","6719","should show main content panel","Electron","Wed Apr 08 05:01:43 UTC 2026","passed","Wed Apr 08 05:01:50 UTC 2026","Theia app","theia-app.test.js","",""
"","8700","should be visible and active after opening ""sample.txt""","Electron","Wed Apr 08 05:01:50 UTC 2026","passed","Wed Apr 08 05:01:59 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","879","should be dirty after changing the file contents and clean after save","Browser","Wed Apr 08 05:02:04 UTC 2026","passed","Wed Apr 08 05:02:05 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
