"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 03 04:09:08 GMT 2024","Wed Apr 03 04:09:09 GMT 2024","113","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed Apr 03 04:09:23 GMT 2024","Wed Apr 03 04:09:24 GMT 2024","1019","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Apr 03 04:09:18 GMT 2024","Wed Apr 03 04:09:18 GMT 2024","22","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed Apr 03 04:09:08 GMT 2024","Wed Apr 03 04:09:08 GMT 2024","22","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed Apr 03 04:09:09 GMT 2024","Wed Apr 03 04:09:23 GMT 2024","14280","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed Apr 03 04:09:31 GMT 2024","Wed Apr 03 04:09:32 GMT 2024","1022","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Apr 03 04:09:12 GMT 2024","Wed Apr 03 04:09:18 GMT 2024","5993","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Wed Apr 03 04:09:18 GMT 2024","Wed Apr 03 04:09:18 GMT 2024","223","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed Apr 03 04:09:18 GMT 2024","Wed Apr 03 04:09:31 GMT 2024","12567","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed Apr 03 04:09:03 GMT 2024","Wed Apr 03 04:09:08 GMT 2024","5439","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
