"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 11 04:10:37 GMT 2024","Thu Jul 11 04:10:37 GMT 2024","22","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Jul 11 04:10:32 GMT 2024","Thu Jul 11 04:10:37 GMT 2024","4999","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Jul 11 04:10:37 GMT 2024","Thu Jul 11 04:10:51 GMT 2024","14033","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Jul 11 04:10:37 GMT 2024","Thu Jul 11 04:10:37 GMT 2024","89","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Jul 11 04:10:48 GMT 2024","Thu Jul 11 04:10:48 GMT 2024","16","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Jul 11 04:10:48 GMT 2024","Thu Jul 11 04:10:48 GMT 2024","203","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Jul 11 04:11:01 GMT 2024","Thu Jul 11 04:11:02 GMT 2024","1050","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Jul 11 04:10:44 GMT 2024","Thu Jul 11 04:10:48 GMT 2024","4167","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Jul 11 04:10:48 GMT 2024","Thu Jul 11 04:11:01 GMT 2024","12178","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Jul 11 04:10:51 GMT 2024","Thu Jul 11 04:10:52 GMT 2024","1060","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
