"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","153","should have menu bar items","Electron","Thu Mar 26 04:59:31 UTC 2026","passed","Thu Mar 26 04:59:32 UTC 2026","Theia app","theia-app.test.js","",""
"","8874","should be visible and active after opening ""sample.txt""","Electron","Thu Mar 26 04:59:32 UTC 2026","passed","Thu Mar 26 04:59:40 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","238","should have menu bar items","Browser","Thu Mar 26 04:59:35 UTC 2026","passed","Thu Mar 26 04:59:35 UTC 2026","Theia app","theia-app.test.js","",""
"","7016","should show main content panel","Browser","Thu Mar 26 04:59:28 UTC 2026","passed","Thu Mar 26 04:59:35 UTC 2026","Theia app","theia-app.test.js","",""
"","6885","should show main content panel","Electron","Thu Mar 26 04:59:24 UTC 2026","passed","Thu Mar 26 04:59:31 UTC 2026","Theia app","theia-app.test.js","",""
"","843","should be dirty after changing the file contents and clean after save","Browser","Thu Mar 26 04:59:42 UTC 2026","passed","Thu Mar 26 04:59:43 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6949","should be visible and active after opening ""sample.txt""","Browser","Thu Mar 26 04:59:35 UTC 2026","passed","Thu Mar 26 04:59:42 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","29","should show status bar","Electron","Thu Mar 26 04:59:31 UTC 2026","passed","Thu Mar 26 04:59:31 UTC 2026","Theia app","theia-app.test.js","",""
"","35","should show status bar","Browser","Thu Mar 26 04:59:35 UTC 2026","passed","Thu Mar 26 04:59:35 UTC 2026","Theia app","theia-app.test.js","",""
"","1073","should be dirty after changing the file contents and clean after save","Electron","Thu Mar 26 04:59:40 UTC 2026","passed","Thu Mar 26 04:59:41 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
