"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 05 04:11:28 GMT 2025","Sun Jan 05 04:11:29 GMT 2025","1093","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Jan 05 04:11:16 GMT 2025","Sun Jan 05 04:11:34 GMT 2025","18690","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Jan 05 04:11:10 GMT 2025","Sun Jan 05 04:11:15 GMT 2025","5202","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Jan 05 04:11:34 GMT 2025","Sun Jan 05 04:11:35 GMT 2025","986","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Jan 05 04:11:16 GMT 2025","Sun Jan 05 04:11:16 GMT 2025","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Jan 05 04:11:15 GMT 2025","Sun Jan 05 04:11:15 GMT 2025","245","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Jan 05 04:11:16 GMT 2025","Sun Jan 05 04:11:16 GMT 2025","105","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Jan 05 04:11:08 GMT 2025","Sun Jan 05 04:11:16 GMT 2025","7474","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Jan 05 04:11:15 GMT 2025","Sun Jan 05 04:11:28 GMT 2025","13089","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Jan 05 04:11:15 GMT 2025","Sun Jan 05 04:11:15 GMT 2025","19","Browser","theia-app.test.js","Theia app","","","should show status bar",""
