"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","64","should show status bar","Browser","Sat Jul 04 05:26:34 UTC 2026","passed","Sat Jul 04 05:26:34 UTC 2026","Theia app","theia-app.test.js","",""
"","7181","should show main content panel","Browser","Sat Jul 04 05:26:27 UTC 2026","passed","Sat Jul 04 05:26:34 UTC 2026","Theia app","theia-app.test.js","",""
"","210","should have menu bar items","Browser","Sat Jul 04 05:26:34 UTC 2026","passed","Sat Jul 04 05:26:35 UTC 2026","Theia app","theia-app.test.js","",""
"","1008","should be dirty after changing the file contents and clean after save","Electron","Sat Jul 04 05:26:43 UTC 2026","passed","Sat Jul 04 05:26:44 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","8520","should show main content panel","Electron","Sat Jul 04 05:26:25 UTC 2026","passed","Sat Jul 04 05:26:33 UTC 2026","Theia app","theia-app.test.js","",""
"","9372","should be visible and active after opening ""sample.txt""","Electron","Sat Jul 04 05:26:33 UTC 2026","passed","Sat Jul 04 05:26:43 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","38","should show status bar","Electron","Sat Jul 04 05:26:33 UTC 2026","passed","Sat Jul 04 05:26:33 UTC 2026","Theia app","theia-app.test.js","",""
"","7746","should be visible and active after opening ""sample.txt""","Browser","Sat Jul 04 05:26:35 UTC 2026","passed","Sat Jul 04 05:26:42 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","804","should be dirty after changing the file contents and clean after save","Browser","Sat Jul 04 05:26:42 UTC 2026","passed","Sat Jul 04 05:26:43 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","173","should have menu bar items","Electron","Sat Jul 04 05:26:33 UTC 2026","passed","Sat Jul 04 05:26:33 UTC 2026","Theia app","theia-app.test.js","",""
