"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 07 04:11:24 GMT 2024","Mon Oct 07 04:11:30 GMT 2024","5974","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Oct 07 04:11:30 GMT 2024","Mon Oct 07 04:11:30 GMT 2024","22","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Oct 07 04:11:45 GMT 2024","Mon Oct 07 04:11:46 GMT 2024","974","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Oct 07 04:11:21 GMT 2024","Mon Oct 07 04:11:26 GMT 2024","4322","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Oct 07 04:11:30 GMT 2024","Mon Oct 07 04:11:31 GMT 2024","98","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Oct 07 04:11:31 GMT 2024","Mon Oct 07 04:11:45 GMT 2024","14827","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Oct 07 04:11:26 GMT 2024","Mon Oct 07 04:11:26 GMT 2024","258","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Oct 07 04:11:26 GMT 2024","Mon Oct 07 04:11:26 GMT 2024","25","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Oct 07 04:11:26 GMT 2024","Mon Oct 07 04:11:39 GMT 2024","13078","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Oct 07 04:11:39 GMT 2024","Mon Oct 07 04:11:40 GMT 2024","992","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
