"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 04 04:10:56 GMT 2024","Thu Jul 04 04:10:57 GMT 2024","984","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Jul 04 04:10:50 GMT 2024","Thu Jul 04 04:10:51 GMT 2024","16","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Jul 04 04:10:42 GMT 2024","Thu Jul 04 04:10:42 GMT 2024","93","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Jul 04 04:10:37 GMT 2024","Thu Jul 04 04:10:42 GMT 2024","5229","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Jul 04 04:10:51 GMT 2024","Thu Jul 04 04:10:51 GMT 2024","203","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Jul 04 04:10:42 GMT 2024","Thu Jul 04 04:10:56 GMT 2024","14132","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Jul 04 04:10:47 GMT 2024","Thu Jul 04 04:10:50 GMT 2024","3906","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Jul 04 04:10:51 GMT 2024","Thu Jul 04 04:11:03 GMT 2024","12204","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Jul 04 04:11:03 GMT 2024","Thu Jul 04 04:11:04 GMT 2024","1229","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Jul 04 04:10:42 GMT 2024","Thu Jul 04 04:10:42 GMT 2024","25","Electron","theia-app.test.js","Theia app","","","should show status bar",""
