"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 27 04:08:21 GMT 2024","Sat Apr 27 04:08:21 GMT 2024","105","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Apr 27 04:08:21 GMT 2024","Sat Apr 27 04:08:36 GMT 2024","14791","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Apr 27 04:07:56 GMT 2024","Sat Apr 27 04:08:01 GMT 2024","4955","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Apr 27 04:08:01 GMT 2024","Sat Apr 27 04:08:01 GMT 2024","228","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Apr 27 04:08:01 GMT 2024","Sat Apr 27 04:08:01 GMT 2024","18","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Apr 27 04:08:21 GMT 2024","Sat Apr 27 04:08:21 GMT 2024","33","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Apr 27 04:08:10 GMT 2024","Sat Apr 27 04:08:21 GMT 2024","10701","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Apr 27 04:08:01 GMT 2024","Sat Apr 27 04:08:15 GMT 2024","14252","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Apr 27 04:08:36 GMT 2024","Sat Apr 27 04:08:37 GMT 2024","1026","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Apr 27 04:08:15 GMT 2024","Sat Apr 27 04:08:16 GMT 2024","1199","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
