"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 17 04:10:14 GMT 2024","Mon Jun 17 04:10:15 GMT 2024","1130","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Jun 17 04:09:40 GMT 2024","Mon Jun 17 04:09:44 GMT 2024","4396","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Jun 17 04:09:44 GMT 2024","Mon Jun 17 04:09:57 GMT 2024","13138","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Jun 17 04:09:55 GMT 2024","Mon Jun 17 04:10:02 GMT 2024","6212","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Jun 17 04:09:44 GMT 2024","Mon Jun 17 04:09:44 GMT 2024","88","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Jun 17 04:10:02 GMT 2024","Mon Jun 17 04:10:02 GMT 2024","211","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Jun 17 04:10:02 GMT 2024","Mon Jun 17 04:10:14 GMT 2024","12538","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Jun 17 04:10:02 GMT 2024","Mon Jun 17 04:10:02 GMT 2024","19","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Jun 17 04:09:57 GMT 2024","Mon Jun 17 04:09:58 GMT 2024","922","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Jun 17 04:09:44 GMT 2024","Mon Jun 17 04:09:44 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
