"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","767","should be dirty after changing the file contents and clean after save","Browser","Fri May 01 05:29:40 UTC 2026","passed","Fri May 01 05:29:41 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","32","should show status bar","Browser","Fri May 01 05:29:33 UTC 2026","passed","Fri May 01 05:29:33 UTC 2026","Theia app","theia-app.test.js","",""
"","110","should have menu bar items","Electron","Fri May 01 05:29:29 UTC 2026","passed","Fri May 01 05:29:29 UTC 2026","Theia app","theia-app.test.js","",""
"","9699","should show main content panel","Electron","Fri May 01 05:29:19 UTC 2026","passed","Fri May 01 05:29:29 UTC 2026","Theia app","theia-app.test.js","",""
"","180","should have menu bar items","Browser","Fri May 01 05:29:33 UTC 2026","passed","Fri May 01 05:29:33 UTC 2026","Theia app","theia-app.test.js","",""
"","64","should show status bar","Electron","Fri May 01 05:29:29 UTC 2026","passed","Fri May 01 05:29:29 UTC 2026","Theia app","theia-app.test.js","",""
"","8842","should be visible and active after opening ""sample.txt""","Electron","Fri May 01 05:29:29 UTC 2026","passed","Fri May 01 05:29:38 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6854","should be visible and active after opening ""sample.txt""","Browser","Fri May 01 05:29:33 UTC 2026","passed","Fri May 01 05:29:40 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","911","should be dirty after changing the file contents and clean after save","Electron","Fri May 01 05:29:38 UTC 2026","passed","Fri May 01 05:29:39 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","4741","should show main content panel","Browser","Fri May 01 05:29:28 UTC 2026","passed","Fri May 01 05:29:33 UTC 2026","Theia app","theia-app.test.js","",""
