"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 30 04:11:10 GMT 2024","Sat Nov 30 04:11:10 GMT 2024","80","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Nov 30 04:11:14 GMT 2024","Sat Nov 30 04:11:15 GMT 2024","234","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Nov 30 04:11:15 GMT 2024","Sat Nov 30 04:11:28 GMT 2024","13305","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Nov 30 04:11:10 GMT 2024","Sat Nov 30 04:11:24 GMT 2024","14533","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Nov 30 04:11:04 GMT 2024","Sat Nov 30 04:11:10 GMT 2024","5285","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Nov 30 04:11:28 GMT 2024","Sat Nov 30 04:11:29 GMT 2024","1022","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Nov 30 04:11:14 GMT 2024","Sat Nov 30 04:11:14 GMT 2024","25","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Nov 30 04:11:10 GMT 2024","Sat Nov 30 04:11:10 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Nov 30 04:11:24 GMT 2024","Sat Nov 30 04:11:25 GMT 2024","981","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Nov 30 04:11:10 GMT 2024","Sat Nov 30 04:11:14 GMT 2024","4134","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
