"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 19 04:08:29 GMT 2024","Wed Jun 19 04:08:42 GMT 2024","12909","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed Jun 19 04:08:42 GMT 2024","Wed Jun 19 04:08:43 GMT 2024","974","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Jun 19 04:08:41 GMT 2024","Wed Jun 19 04:08:54 GMT 2024","12593","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed Jun 19 04:08:25 GMT 2024","Wed Jun 19 04:08:29 GMT 2024","4398","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Wed Jun 19 04:08:54 GMT 2024","Wed Jun 19 04:08:55 GMT 2024","1094","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Jun 19 04:08:29 GMT 2024","Wed Jun 19 04:08:29 GMT 2024","19","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed Jun 19 04:08:41 GMT 2024","Wed Jun 19 04:08:41 GMT 2024","18","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed Jun 19 04:08:29 GMT 2024","Wed Jun 19 04:08:29 GMT 2024","92","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed Jun 19 04:08:41 GMT 2024","Wed Jun 19 04:08:41 GMT 2024","206","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed Jun 19 04:08:37 GMT 2024","Wed Jun 19 04:08:41 GMT 2024","4303","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
