"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 31 04:09:46 GMT 2024","Wed Jul 31 04:09:51 GMT 2024","5229","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Wed Jul 31 04:09:59 GMT 2024","Wed Jul 31 04:10:11 GMT 2024","12335","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed Jul 31 04:09:51 GMT 2024","Wed Jul 31 04:09:51 GMT 2024","86","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed Jul 31 04:09:53 GMT 2024","Wed Jul 31 04:09:58 GMT 2024","5565","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Wed Jul 31 04:10:11 GMT 2024","Wed Jul 31 04:10:12 GMT 2024","1081","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Jul 31 04:09:51 GMT 2024","Wed Jul 31 04:09:51 GMT 2024","27","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed Jul 31 04:10:05 GMT 2024","Wed Jul 31 04:10:06 GMT 2024","975","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Jul 31 04:09:51 GMT 2024","Wed Jul 31 04:10:05 GMT 2024","14150","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed Jul 31 04:09:58 GMT 2024","Wed Jul 31 04:09:59 GMT 2024","193","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed Jul 31 04:09:58 GMT 2024","Wed Jul 31 04:09:58 GMT 2024","19","Browser","theia-app.test.js","Theia app","","","should show status bar",""
