"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6913","should be visible and active after opening ""sample.txt""","Browser","Sat May 02 05:15:14 UTC 2026","passed","Sat May 02 05:15:21 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","193","should have menu bar items","Browser","Sat May 02 05:15:14 UTC 2026","passed","Sat May 02 05:15:14 UTC 2026","Theia app","theia-app.test.js","",""
"","8893","should be visible and active after opening ""sample.txt""","Electron","Sat May 02 05:15:19 UTC 2026","passed","Sat May 02 05:15:28 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","97","should have menu bar items","Electron","Sat May 02 05:15:19 UTC 2026","passed","Sat May 02 05:15:19 UTC 2026","Theia app","theia-app.test.js","",""
"","50","should show status bar","Electron","Sat May 02 05:15:19 UTC 2026","passed","Sat May 02 05:15:19 UTC 2026","Theia app","theia-app.test.js","",""
"","27","should show status bar","Browser","Sat May 02 05:15:14 UTC 2026","passed","Sat May 02 05:15:14 UTC 2026","Theia app","theia-app.test.js","",""
"","9167","should show main content panel","Electron","Sat May 02 05:15:10 UTC 2026","passed","Sat May 02 05:15:19 UTC 2026","Theia app","theia-app.test.js","",""
"","6441","should show main content panel","Browser","Sat May 02 05:15:07 UTC 2026","passed","Sat May 02 05:15:14 UTC 2026","Theia app","theia-app.test.js","",""
"","991","should be dirty after changing the file contents and clean after save","Electron","Sat May 02 05:15:28 UTC 2026","passed","Sat May 02 05:15:29 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","903","should be dirty after changing the file contents and clean after save","Browser","Sat May 02 05:15:21 UTC 2026","passed","Sat May 02 05:15:22 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
