"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 25 04:08:21 GMT 2024","Tue Jun 25 04:08:34 GMT 2024","13663","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Jun 25 04:08:25 GMT 2024","Tue Jun 25 04:08:25 GMT 2024","19","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Jun 25 04:08:20 GMT 2024","Tue Jun 25 04:08:20 GMT 2024","23","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Jun 25 04:08:34 GMT 2024","Tue Jun 25 04:08:35 GMT 2024","951","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Jun 25 04:08:26 GMT 2024","Tue Jun 25 04:08:38 GMT 2024","12786","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Jun 25 04:08:25 GMT 2024","Tue Jun 25 04:08:26 GMT 2024","216","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Jun 25 04:08:21 GMT 2024","Tue Jun 25 04:08:25 GMT 2024","4853","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Jun 25 04:08:38 GMT 2024","Tue Jun 25 04:08:39 GMT 2024","1046","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Jun 25 04:08:20 GMT 2024","Tue Jun 25 04:08:21 GMT 2024","386","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Jun 25 04:08:16 GMT 2024","Tue Jun 25 04:08:20 GMT 2024","4747","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
