"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9488","should be visible and active after opening ""sample.txt""","Electron","Thu Jul 02 13:10:57 UTC 2026","passed","Thu Jul 02 13:11:06 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6310","should show main content panel","Browser","Thu Jul 02 13:10:40 UTC 2026","passed","Thu Jul 02 13:10:46 UTC 2026","Theia app","theia-app.test.js","",""
"","8622","should show main content panel","Electron","Thu Jul 02 13:10:48 UTC 2026","passed","Thu Jul 02 13:10:57 UTC 2026","Theia app","theia-app.test.js","",""
"","28","should show status bar","Browser","Thu Jul 02 13:10:46 UTC 2026","passed","Thu Jul 02 13:10:47 UTC 2026","Theia app","theia-app.test.js","",""
"","872","should be dirty after changing the file contents and clean after save","Browser","Thu Jul 02 13:10:54 UTC 2026","passed","Thu Jul 02 13:10:55 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","919","should be dirty after changing the file contents and clean after save","Electron","Thu Jul 02 13:11:06 UTC 2026","passed","Thu Jul 02 13:11:07 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","30","should show status bar","Electron","Thu Jul 02 13:10:57 UTC 2026","passed","Thu Jul 02 13:10:57 UTC 2026","Theia app","theia-app.test.js","",""
"","137","should have menu bar items","Electron","Thu Jul 02 13:10:57 UTC 2026","passed","Thu Jul 02 13:10:57 UTC 2026","Theia app","theia-app.test.js","",""
"","7396","should be visible and active after opening ""sample.txt""","Browser","Thu Jul 02 13:10:47 UTC 2026","passed","Thu Jul 02 13:10:54 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","173","should have menu bar items","Browser","Thu Jul 02 13:10:47 UTC 2026","passed","Thu Jul 02 13:10:47 UTC 2026","Theia app","theia-app.test.js","",""
