"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 23 04:08:03 GMT 2024","Sun Jun 23 04:08:04 GMT 2024","19","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Jun 23 04:08:04 GMT 2024","Sun Jun 23 04:08:04 GMT 2024","217","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Jun 23 04:07:54 GMT 2024","Sun Jun 23 04:08:01 GMT 2024","6222","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sun Jun 23 04:08:01 GMT 2024","Sun Jun 23 04:08:01 GMT 2024","20","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sun Jun 23 04:08:01 GMT 2024","Sun Jun 23 04:08:14 GMT 2024","13755","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Jun 23 04:08:04 GMT 2024","Sun Jun 23 04:08:16 GMT 2024","12373","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sun Jun 23 04:08:16 GMT 2024","Sun Jun 23 04:08:17 GMT 2024","1073","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Jun 23 04:08:14 GMT 2024","Sun Jun 23 04:08:15 GMT 2024","946","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sun Jun 23 04:08:01 GMT 2024","Sun Jun 23 04:08:01 GMT 2024","98","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sun Jun 23 04:07:59 GMT 2024","Sun Jun 23 04:08:03 GMT 2024","4243","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
