"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","163","should have menu bar items","Browser","2026-09-10","passed","2026-09-10","Theia app","theia-app.test.js","",""
"","5415","should show main content panel","Browser","2026-09-10","passed","2026-09-10","Theia app","theia-app.test.js","",""
"","9646","should show main content panel","Electron","2026-09-10","passed","2026-09-10","Theia app","theia-app.test.js","",""
"","7844","should be visible and active after opening ""sample.txt""","Browser","2026-09-10","passed","2026-09-10","Theia Text Editor","theia-text-editor.test.js","",""
"","146","should have menu bar items","Electron","2026-09-10","passed","2026-09-10","Theia app","theia-app.test.js","",""
"","860","should be dirty after changing the file contents and clean after save","Browser","2026-09-10","passed","2026-09-10","Theia Text Editor","theia-text-editor.test.js","",""
"","898","should be dirty after changing the file contents and clean after save","Electron","2026-09-10","passed","2026-09-10","Theia Text Editor","theia-text-editor.test.js","",""
"","8742","should be visible and active after opening ""sample.txt""","Electron","2026-09-10","passed","2026-09-10","Theia Text Editor","theia-text-editor.test.js","",""
"","29","should show status bar","Electron","2026-09-10","passed","2026-09-10","Theia app","theia-app.test.js","",""
"","32","should show status bar","Browser","2026-09-10","passed","2026-09-10","Theia app","theia-app.test.js","",""
