"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34","should show status bar","Browser","Sat Jul 11 05:12:03 UTC 2026","passed","Sat Jul 11 05:12:03 UTC 2026","Theia app","theia-app.test.js","",""
"","7100","should show main content panel","Browser","Sat Jul 11 05:11:56 UTC 2026","passed","Sat Jul 11 05:12:03 UTC 2026","Theia app","theia-app.test.js","",""
"","6707","should be visible and active after opening ""sample.txt""","Browser","Sat Jul 11 05:12:03 UTC 2026","passed","Sat Jul 11 05:12:10 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","886","should be dirty after changing the file contents and clean after save","Browser","Sat Jul 11 05:12:10 UTC 2026","passed","Sat Jul 11 05:12:10 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","151","should have menu bar items","Browser","Sat Jul 11 05:12:03 UTC 2026","passed","Sat Jul 11 05:12:03 UTC 2026","Theia app","theia-app.test.js","",""
"","6132","should show main content panel","Electron","Sat Jul 11 05:12:01 UTC 2026","passed","Sat Jul 11 05:12:07 UTC 2026","Theia app","theia-app.test.js","",""
"","6683","should be visible and active after opening ""sample.txt""","Electron","Sat Jul 11 05:12:07 UTC 2026","passed","Sat Jul 11 05:12:14 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","679","should be dirty after changing the file contents and clean after save","Electron","Sat Jul 11 05:12:14 UTC 2026","passed","Sat Jul 11 05:12:15 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","19","should show status bar","Electron","Sat Jul 11 05:12:07 UTC 2026","passed","Sat Jul 11 05:12:07 UTC 2026","Theia app","theia-app.test.js","",""
"","102","should have menu bar items","Electron","Sat Jul 11 05:12:07 UTC 2026","passed","Sat Jul 11 05:12:07 UTC 2026","Theia app","theia-app.test.js","",""
