"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","930","should be dirty after changing the file contents and clean after save","Electron","Wed Apr 15 05:09:59 UTC 2026","passed","Wed Apr 15 05:09:59 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","33","should show status bar","Browser","Wed Apr 15 05:09:51 UTC 2026","passed","Wed Apr 15 05:09:51 UTC 2026","Theia app","theia-app.test.js","",""
"","6856","should be visible and active after opening ""sample.txt""","Browser","Wed Apr 15 05:09:51 UTC 2026","passed","Wed Apr 15 05:09:58 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6206","should show main content panel","Browser","Wed Apr 15 05:09:45 UTC 2026","passed","Wed Apr 15 05:09:51 UTC 2026","Theia app","theia-app.test.js","",""
"","8675","should be visible and active after opening ""sample.txt""","Electron","Wed Apr 15 05:09:50 UTC 2026","passed","Wed Apr 15 05:09:59 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","114","should have menu bar items","Electron","Wed Apr 15 05:09:50 UTC 2026","passed","Wed Apr 15 05:09:50 UTC 2026","Theia app","theia-app.test.js","",""
"","8698","should show main content panel","Electron","Wed Apr 15 05:09:41 UTC 2026","passed","Wed Apr 15 05:09:50 UTC 2026","Theia app","theia-app.test.js","",""
"","798","should be dirty after changing the file contents and clean after save","Browser","Wed Apr 15 05:09:58 UTC 2026","passed","Wed Apr 15 05:09:59 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","226","should have menu bar items","Browser","Wed Apr 15 05:09:51 UTC 2026","passed","Wed Apr 15 05:09:51 UTC 2026","Theia app","theia-app.test.js","",""
"","27","should show status bar","Electron","Wed Apr 15 05:09:50 UTC 2026","passed","Wed Apr 15 05:09:50 UTC 2026","Theia app","theia-app.test.js","",""
