"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 09 04:11:00 GMT 2024","Tue Jul 09 04:11:14 GMT 2024","14264","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Jul 09 04:11:00 GMT 2024","Tue Jul 09 04:11:00 GMT 2024","125","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Jul 09 04:10:30 GMT 2024","Tue Jul 09 04:10:31 GMT 2024","17","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Jul 09 04:11:00 GMT 2024","Tue Jul 09 04:11:00 GMT 2024","34","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Jul 09 04:10:31 GMT 2024","Tue Jul 09 04:10:31 GMT 2024","218","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Jul 09 04:10:26 GMT 2024","Tue Jul 09 04:10:30 GMT 2024","4274","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Jul 09 04:10:31 GMT 2024","Tue Jul 09 04:10:43 GMT 2024","12251","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Jul 09 04:11:14 GMT 2024","Tue Jul 09 04:11:15 GMT 2024","968","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Jul 09 04:10:43 GMT 2024","Tue Jul 09 04:10:44 GMT 2024","1079","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Jul 09 04:10:49 GMT 2024","Tue Jul 09 04:11:00 GMT 2024","10248","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
