"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7567","should show main content panel","Electron","Sat Mar 14 04:44:21 UTC 2026","passed","Sat Mar 14 04:44:28 UTC 2026","Theia app","theia-app.test.js","",""
"","8424","should be visible and active after opening ""sample.txt""","Electron","Sat Mar 14 04:44:29 UTC 2026","passed","Sat Mar 14 04:44:37 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","25","should show status bar","Browser","Sat Mar 14 04:44:23 UTC 2026","passed","Sat Mar 14 04:44:23 UTC 2026","Theia app","theia-app.test.js","",""
"","147","should have menu bar items","Electron","Sat Mar 14 04:44:28 UTC 2026","passed","Sat Mar 14 04:44:29 UTC 2026","Theia app","theia-app.test.js","",""
"","30","should show status bar","Electron","Sat Mar 14 04:44:28 UTC 2026","passed","Sat Mar 14 04:44:28 UTC 2026","Theia app","theia-app.test.js","",""
"","911","should be dirty after changing the file contents and clean after save","Browser","Sat Mar 14 04:44:30 UTC 2026","passed","Sat Mar 14 04:44:31 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","1031","should be dirty after changing the file contents and clean after save","Electron","Sat Mar 14 04:44:37 UTC 2026","passed","Sat Mar 14 04:44:38 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","161","should have menu bar items","Browser","Sat Mar 14 04:44:23 UTC 2026","passed","Sat Mar 14 04:44:23 UTC 2026","Theia app","theia-app.test.js","",""
"","5772","should show main content panel","Browser","Sat Mar 14 04:44:17 UTC 2026","passed","Sat Mar 14 04:44:23 UTC 2026","Theia app","theia-app.test.js","",""
"","6482","should be visible and active after opening ""sample.txt""","Browser","Sat Mar 14 04:44:23 UTC 2026","passed","Sat Mar 14 04:44:30 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
