"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 12 04:08:00 GMT 2024","Wed Jun 12 04:08:14 GMT 2024","13652","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Wed Jun 12 04:08:01 GMT 2024","Wed Jun 12 04:08:05 GMT 2024","4289","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Wed Jun 12 04:08:14 GMT 2024","Wed Jun 12 04:08:15 GMT 2024","916","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Jun 12 04:08:17 GMT 2024","Wed Jun 12 04:08:18 GMT 2024","976","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Wed Jun 12 04:08:05 GMT 2024","Wed Jun 12 04:08:05 GMT 2024","201","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed Jun 12 04:08:05 GMT 2024","Wed Jun 12 04:08:05 GMT 2024","17","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed Jun 12 04:07:55 GMT 2024","Wed Jun 12 04:08:00 GMT 2024","5007","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Wed Jun 12 04:08:00 GMT 2024","Wed Jun 12 04:08:00 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Wed Jun 12 04:08:00 GMT 2024","Wed Jun 12 04:08:00 GMT 2024","118","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Wed Jun 12 04:08:05 GMT 2024","Wed Jun 12 04:08:17 GMT 2024","12386","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
