"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","140","should have menu bar items","Electron","2026-09-05","passed","2026-09-05","Theia app","theia-app.test.js","",""
"","815","should be dirty after changing the file contents and clean after save","Browser","2026-09-05","passed","2026-09-05","Theia Text Editor","theia-text-editor.test.js","",""
"","9168","should be visible and active after opening ""sample.txt""","Electron","2026-09-05","passed","2026-09-05","Theia Text Editor","theia-text-editor.test.js","",""
"","8312","should show main content panel","Browser","2026-09-05","passed","2026-09-05","Theia app","theia-app.test.js","",""
"","10475","should show main content panel","Electron","2026-09-05","passed","2026-09-05","Theia app","theia-app.test.js","",""
"","228","should have menu bar items","Browser","2026-09-05","passed","2026-09-05","Theia app","theia-app.test.js","",""
"","8012","should be visible and active after opening ""sample.txt""","Browser","2026-09-05","passed","2026-09-05","Theia Text Editor","theia-text-editor.test.js","",""
"","40","should show status bar","Electron","2026-09-05","passed","2026-09-05","Theia app","theia-app.test.js","",""
"","64","should show status bar","Browser","2026-09-05","passed","2026-09-05","Theia app","theia-app.test.js","",""
"","870","should be dirty after changing the file contents and clean after save","Electron","2026-09-05","passed","2026-09-05","Theia Text Editor","theia-text-editor.test.js","",""
