"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5723","should show main content panel","Browser","Thu Jul 16 05:12:26 UTC 2026","passed","Thu Jul 16 05:12:32 UTC 2026","Theia app","theia-app.test.js","",""
"","122","should have menu bar items","Electron","Thu Jul 16 05:12:25 UTC 2026","passed","Thu Jul 16 05:12:25 UTC 2026","Theia app","theia-app.test.js","",""
"","884","should be dirty after changing the file contents and clean after save","Electron","Thu Jul 16 05:12:34 UTC 2026","passed","Thu Jul 16 05:12:35 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","28","should show status bar","Electron","Thu Jul 16 05:12:25 UTC 2026","passed","Thu Jul 16 05:12:25 UTC 2026","Theia app","theia-app.test.js","",""
"","8495","should be visible and active after opening ""sample.txt""","Electron","Thu Jul 16 05:12:25 UTC 2026","passed","Thu Jul 16 05:12:34 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7558","should be visible and active after opening ""sample.txt""","Browser","Thu Jul 16 05:12:32 UTC 2026","passed","Thu Jul 16 05:12:39 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","34","should show status bar","Browser","Thu Jul 16 05:12:32 UTC 2026","passed","Thu Jul 16 05:12:32 UTC 2026","Theia app","theia-app.test.js","",""
"","178","should have menu bar items","Browser","Thu Jul 16 05:12:32 UTC 2026","passed","Thu Jul 16 05:12:32 UTC 2026","Theia app","theia-app.test.js","",""
"","789","should be dirty after changing the file contents and clean after save","Browser","Thu Jul 16 05:12:39 UTC 2026","passed","Thu Jul 16 05:12:40 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","7187","should show main content panel","Electron","Thu Jul 16 05:12:18 UTC 2026","passed","Thu Jul 16 05:12:25 UTC 2026","Theia app","theia-app.test.js","",""
