"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 16 04:11:21 GMT 2024","Tue Jul 16 04:11:35 GMT 2024","14011","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Jul 16 04:11:25 GMT 2024","Tue Jul 16 04:11:37 GMT 2024","12265","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Jul 16 04:11:21 GMT 2024","Tue Jul 16 04:11:21 GMT 2024","86","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Jul 16 04:11:35 GMT 2024","Tue Jul 16 04:11:36 GMT 2024","988","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Jul 16 04:11:21 GMT 2024","Tue Jul 16 04:11:21 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Jul 16 04:11:16 GMT 2024","Tue Jul 16 04:11:21 GMT 2024","5110","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Jul 16 04:11:25 GMT 2024","Tue Jul 16 04:11:25 GMT 2024","16","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Jul 16 04:11:25 GMT 2024","Tue Jul 16 04:11:25 GMT 2024","199","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Jul 16 04:11:37 GMT 2024","Tue Jul 16 04:11:38 GMT 2024","1081","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Jul 16 04:11:21 GMT 2024","Tue Jul 16 04:11:25 GMT 2024","4241","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
