"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 02 04:10:55 GMT 2024","Sat Nov 02 04:11:00 GMT 2024","4553","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Nov 02 04:10:54 GMT 2024","Sat Nov 02 04:10:59 GMT 2024","5089","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Nov 02 04:11:00 GMT 2024","Sat Nov 02 04:11:00 GMT 2024","273","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Nov 02 04:11:00 GMT 2024","Sat Nov 02 04:11:00 GMT 2024","25","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Nov 02 04:11:13 GMT 2024","Sat Nov 02 04:11:14 GMT 2024","1288","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Nov 02 04:10:59 GMT 2024","Sat Nov 02 04:10:59 GMT 2024","26","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Nov 02 04:11:13 GMT 2024","Sat Nov 02 04:11:14 GMT 2024","941","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Nov 02 04:10:59 GMT 2024","Sat Nov 02 04:11:13 GMT 2024","14029","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Nov 02 04:11:00 GMT 2024","Sat Nov 02 04:11:13 GMT 2024","13017","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Nov 02 04:10:59 GMT 2024","Sat Nov 02 04:10:59 GMT 2024","96","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
