"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 23 04:11:53 GMT 2024","Sat Nov 23 04:11:59 GMT 2024","6028","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Nov 23 04:11:26 GMT 2024","Sat Nov 23 04:11:27 GMT 2024","996","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Nov 23 04:12:00 GMT 2024","Sat Nov 23 04:12:14 GMT 2024","14318","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Nov 23 04:11:12 GMT 2024","Sat Nov 23 04:11:12 GMT 2024","22","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Nov 23 04:11:12 GMT 2024","Sat Nov 23 04:11:26 GMT 2024","13530","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Sat Nov 23 04:11:59 GMT 2024","Sat Nov 23 04:12:00 GMT 2024","98","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Sat Nov 23 04:12:14 GMT 2024","Sat Nov 23 04:12:15 GMT 2024","958","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Sat Nov 23 04:11:06 GMT 2024","Sat Nov 23 04:11:12 GMT 2024","5567","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Sat Nov 23 04:11:59 GMT 2024","Sat Nov 23 04:11:59 GMT 2024","20","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Sat Nov 23 04:11:12 GMT 2024","Sat Nov 23 04:11:12 GMT 2024","266","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
