"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 06 04:11:49 GMT 2025","Mon Jan 06 04:11:50 GMT 2025","1017","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Jan 06 04:11:33 GMT 2025","Mon Jan 06 04:11:33 GMT 2025","24","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Jan 06 04:11:47 GMT 2025","Mon Jan 06 04:11:48 GMT 2025","1018","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Mon Jan 06 04:11:29 GMT 2025","Mon Jan 06 04:11:33 GMT 2025","4238","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Jan 06 04:11:31 GMT 2025","Mon Jan 06 04:11:31 GMT 2025","20","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Mon Jan 06 04:11:34 GMT 2025","Mon Jan 06 04:11:47 GMT 2025","13178","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Mon Jan 06 04:11:25 GMT 2025","Mon Jan 06 04:11:31 GMT 2025","6272","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Mon Jan 06 04:11:31 GMT 2025","Mon Jan 06 04:11:31 GMT 2025","121","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Jan 06 04:11:33 GMT 2025","Mon Jan 06 04:11:34 GMT 2025","236","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Mon Jan 06 04:11:31 GMT 2025","Mon Jan 06 04:11:49 GMT 2025","18405","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
