"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","43","should show status bar","Electron","Thu Jul 09 05:30:28 UTC 2026","passed","Thu Jul 09 05:30:28 UTC 2026","Theia app","theia-app.test.js","",""
"","7569","should be visible and active after opening ""sample.txt""","Electron","Thu Jul 09 05:30:29 UTC 2026","passed","Thu Jul 09 05:30:36 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","43","should show status bar","Browser","Thu Jul 09 05:30:25 UTC 2026","passed","Thu Jul 09 05:30:25 UTC 2026","Theia app","theia-app.test.js","",""
"","162","should have menu bar items","Electron","Thu Jul 09 05:30:28 UTC 2026","passed","Thu Jul 09 05:30:29 UTC 2026","Theia app","theia-app.test.js","",""
"","791","should be dirty after changing the file contents and clean after save","Electron","Thu Jul 09 05:30:36 UTC 2026","passed","Thu Jul 09 05:30:37 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","6641","should show main content panel","Electron","Thu Jul 09 05:30:22 UTC 2026","passed","Thu Jul 09 05:30:28 UTC 2026","Theia app","theia-app.test.js","",""
"","211","should have menu bar items","Browser","Thu Jul 09 05:30:25 UTC 2026","passed","Thu Jul 09 05:30:26 UTC 2026","Theia app","theia-app.test.js","",""
"","8117","should be visible and active after opening ""sample.txt""","Browser","Thu Jul 09 05:30:26 UTC 2026","passed","Thu Jul 09 05:30:34 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","930","should be dirty after changing the file contents and clean after save","Browser","Thu Jul 09 05:30:34 UTC 2026","passed","Thu Jul 09 05:30:35 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","5661","should show main content panel","Browser","Thu Jul 09 05:30:20 UTC 2026","passed","Thu Jul 09 05:30:25 UTC 2026","Theia app","theia-app.test.js","",""
