"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 04 04:08:26 GMT 2024","Thu Apr 04 04:08:27 GMT 2024","215","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Apr 04 04:08:29 GMT 2024","Thu Apr 04 04:08:43 GMT 2024","14266","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Apr 04 04:08:27 GMT 2024","Thu Apr 04 04:08:39 GMT 2024","12886","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Thu Apr 04 04:08:28 GMT 2024","Thu Apr 04 04:08:28 GMT 2024","25","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Apr 04 04:08:22 GMT 2024","Thu Apr 04 04:08:26 GMT 2024","4301","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Apr 04 04:08:43 GMT 2024","Thu Apr 04 04:08:44 GMT 2024","1038","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Thu Apr 04 04:08:23 GMT 2024","Thu Apr 04 04:08:28 GMT 2024","4938","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Thu Apr 04 04:08:28 GMT 2024","Thu Apr 04 04:08:29 GMT 2024","107","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Thu Apr 04 04:08:26 GMT 2024","Thu Apr 04 04:08:26 GMT 2024","18","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Thu Apr 04 04:08:39 GMT 2024","Thu Apr 04 04:08:40 GMT 2024","1078","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
