"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","897","should be dirty after changing the file contents and clean after save","Electron","Tue Jul 21 05:14:20 UTC 2026","passed","Tue Jul 21 05:14:21 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","5226","should show main content panel","Browser","Tue Jul 21 05:13:58 UTC 2026","passed","Tue Jul 21 05:14:03 UTC 2026","Theia app","theia-app.test.js","",""
"","8855","should show main content panel","Electron","Tue Jul 21 05:14:02 UTC 2026","passed","Tue Jul 21 05:14:11 UTC 2026","Theia app","theia-app.test.js","",""
"","28","should show status bar","Browser","Tue Jul 21 05:14:03 UTC 2026","passed","Tue Jul 21 05:14:03 UTC 2026","Theia app","theia-app.test.js","",""
"","149","should have menu bar items","Electron","Tue Jul 21 05:14:11 UTC 2026","passed","Tue Jul 21 05:14:11 UTC 2026","Theia app","theia-app.test.js","",""
"","7655","should be visible and active after opening ""sample.txt""","Browser","Tue Jul 21 05:14:04 UTC 2026","passed","Tue Jul 21 05:14:11 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","925","should be dirty after changing the file contents and clean after save","Browser","Tue Jul 21 05:14:11 UTC 2026","passed","Tue Jul 21 05:14:12 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","39","should show status bar","Electron","Tue Jul 21 05:14:11 UTC 2026","passed","Tue Jul 21 05:14:11 UTC 2026","Theia app","theia-app.test.js","",""
"","174","should have menu bar items","Browser","Tue Jul 21 05:14:03 UTC 2026","passed","Tue Jul 21 05:14:04 UTC 2026","Theia app","theia-app.test.js","",""
"","8968","should be visible and active after opening ""sample.txt""","Electron","Tue Jul 21 05:14:11 UTC 2026","passed","Tue Jul 21 05:14:20 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
