"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9257","should be visible and active after opening ""sample.txt""","Electron","2026-08-15","passed","2026-08-15","Theia Text Editor","theia-text-editor.test.js","",""
"","7253","should show main content panel","Browser","2026-08-15","passed","2026-08-15","Theia app","theia-app.test.js","",""
"","205","should have menu bar items","Browser","2026-08-15","passed","2026-08-15","Theia app","theia-app.test.js","",""
"","883","should be dirty after changing the file contents and clean after save","Browser","2026-08-15","passed","2026-08-15","Theia Text Editor","theia-text-editor.test.js","",""
"","7733","should show main content panel","Electron","2026-08-15","passed","2026-08-15","Theia app","theia-app.test.js","",""
"","8537","should be visible and active after opening ""sample.txt""","Browser","2026-08-15","passed","2026-08-15","Theia Text Editor","theia-text-editor.test.js","",""
"","190","should have menu bar items","Electron","2026-08-15","passed","2026-08-15","Theia app","theia-app.test.js","",""
"","28","should show status bar","Browser","2026-08-15","passed","2026-08-15","Theia app","theia-app.test.js","",""
"","836","should be dirty after changing the file contents and clean after save","Electron","2026-08-15","passed","2026-08-15","Theia Text Editor","theia-text-editor.test.js","",""
"","47","should show status bar","Electron","2026-08-15","passed","2026-08-15","Theia app","theia-app.test.js","",""
