"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","194","should have menu bar items","Browser","Thu Mar 19 04:51:05 UTC 2026","passed","Thu Mar 19 04:51:05 UTC 2026","Theia app","theia-app.test.js","",""
"","8432","should be visible and active after opening ""sample.txt""","Electron","Thu Mar 19 04:51:02 UTC 2026","passed","Thu Mar 19 04:51:10 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","24","should show status bar","Electron","Thu Mar 19 04:51:01 UTC 2026","passed","Thu Mar 19 04:51:01 UTC 2026","Theia app","theia-app.test.js","",""
"","6912","should show main content panel","Electron","Thu Mar 19 04:50:55 UTC 2026","passed","Thu Mar 19 04:51:01 UTC 2026","Theia app","theia-app.test.js","",""
"","34","should show status bar","Browser","Thu Mar 19 04:51:05 UTC 2026","passed","Thu Mar 19 04:51:05 UTC 2026","Theia app","theia-app.test.js","",""
"","874","should be dirty after changing the file contents and clean after save","Browser","Thu Mar 19 04:51:11 UTC 2026","passed","Thu Mar 19 04:51:12 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","124","should have menu bar items","Electron","Thu Mar 19 04:51:01 UTC 2026","passed","Thu Mar 19 04:51:02 UTC 2026","Theia app","theia-app.test.js","",""
"","6597","should be visible and active after opening ""sample.txt""","Browser","Thu Mar 19 04:51:05 UTC 2026","passed","Thu Mar 19 04:51:11 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","1079","should be dirty after changing the file contents and clean after save","Electron","Thu Mar 19 04:51:10 UTC 2026","passed","Thu Mar 19 04:51:11 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","5593","should show main content panel","Browser","Thu Mar 19 04:50:59 UTC 2026","passed","Thu Mar 19 04:51:05 UTC 2026","Theia app","theia-app.test.js","",""
