"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 20 08:49:19 GMT 2024","Tue Aug 20 08:49:19 GMT 2024","21","Electron","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Aug 20 08:49:13 GMT 2024","Tue Aug 20 08:49:19 GMT 2024","6061","Electron","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Aug 20 08:49:33 GMT 2024","Tue Aug 20 08:49:34 GMT 2024","982","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
"passed","Tue Aug 20 08:49:19 GMT 2024","Tue Aug 20 08:49:33 GMT 2024","14309","Electron","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Aug 20 08:49:15 GMT 2024","Tue Aug 20 08:49:20 GMT 2024","4185","Browser","theia-app.test.js","Theia app","","","should show main content panel",""
"passed","Tue Aug 20 08:49:19 GMT 2024","Tue Aug 20 08:49:19 GMT 2024","118","Electron","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Aug 20 08:49:20 GMT 2024","Tue Aug 20 08:49:33 GMT 2024","12948","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be visible and active after opening ""sample.txt""",""
"passed","Tue Aug 20 08:49:20 GMT 2024","Tue Aug 20 08:49:20 GMT 2024","208","Browser","theia-app.test.js","Theia app","","","should have menu bar items",""
"passed","Tue Aug 20 08:49:20 GMT 2024","Tue Aug 20 08:49:20 GMT 2024","20","Browser","theia-app.test.js","Theia app","","","should show status bar",""
"passed","Tue Aug 20 08:49:33 GMT 2024","Tue Aug 20 08:49:34 GMT 2024","1078","Browser","theia-text-editor.test.js","Theia Text Editor","","","should be dirty after changing the file contents and clean after save",""
