"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","836","should be dirty after changing the file contents and clean after save","Browser","Sun May 17 05:29:04 UTC 2026","passed","Sun May 17 05:29:05 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","22","should show status bar","Browser","Sun May 17 05:28:57 UTC 2026","passed","Sun May 17 05:28:57 UTC 2026","Theia app","theia-app.test.js","",""
"","752","should be dirty after changing the file contents and clean after save","Electron","Sun May 17 05:29:08 UTC 2026","passed","Sun May 17 05:29:09 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","21","should show status bar","Electron","Sun May 17 05:29:01 UTC 2026","passed","Sun May 17 05:29:01 UTC 2026","Theia app","theia-app.test.js","",""
"","6915","should show main content panel","Electron","Sun May 17 05:28:54 UTC 2026","passed","Sun May 17 05:29:01 UTC 2026","Theia app","theia-app.test.js","",""
"","7071","should be visible and active after opening ""sample.txt""","Browser","Sun May 17 05:28:57 UTC 2026","passed","Sun May 17 05:29:04 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","87","should have menu bar items","Electron","Sun May 17 05:29:01 UTC 2026","passed","Sun May 17 05:29:01 UTC 2026","Theia app","theia-app.test.js","",""
"","175","should have menu bar items","Browser","Sun May 17 05:28:57 UTC 2026","passed","Sun May 17 05:28:57 UTC 2026","Theia app","theia-app.test.js","",""
"","7233","should be visible and active after opening ""sample.txt""","Electron","Sun May 17 05:29:01 UTC 2026","passed","Sun May 17 05:29:08 UTC 2026","Theia Text Editor","theia-text-editor.test.js","",""
"","5501","should show main content panel","Browser","Sun May 17 05:28:52 UTC 2026","passed","Sun May 17 05:28:57 UTC 2026","Theia app","theia-app.test.js","",""
